DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME,UNIT
2020-04-16,CHURCH AVE,40.650843,-73.949575,1489,467,25,R109
2020-04-16,CLARK ST,40.697356,-73.992888,219,227,23,R224
2020-04-16,CLASSON AVE,40.688855,-73.960025,433,555,G,R287
2020-04-16,CLEVELAND ST,40.679938,-73.884687,480,689,J,R435
2020-04-16,CLINTON-WASH AV,40.683263,-73.965838,736,1286,C,R284
2020-04-16,CLINTON-WASH AV,40.688123,-73.966742,228,218,G,R317
2020-04-16,CORTELYOU ROAD,40.640905,-73.963866,706,464,BQ,R184
2020-04-16,CORTLANDT ST,40.710454,-74.011324,1616,1876,1,R305
2020-04-16,CORTLANDT ST,40.710662,-74.011052,2088,2776,R,R088
2020-04-16,COURT SQ,40.747029,-73.945370,394,563,7,R346
2020-04-16,COURT SQ,40.747257,-73.945112,1762,1820,EMG,R359
2020-04-16,COURT SQ-23 ST,40.747257,-73.945112,881,910,EMG,R359
2020-04-16,CRESCENT ST,40.683209,-73.873765,732,960,JZ,R437
2020-04-16,CROWN HTS-UTICA,40.669279,-73.932967,9182,9990,34,R062
2020-04-16,CYPRESS AVE,40.805737,-73.914471,1316,1722,6,R447
2020-04-16,CYPRESS HILLS,40.689945,-73.872564,198,146,J,R003
2020-04-16,DEKALB AVE,40.690612,-73.981848,1630,954,BDNQR,R099
2020-04-16,DEKALB AVE,40.703839,-73.918440,1012,550,L,R236
2020-04-16,DELANCEY ST,40.718380,-73.987813,4638,5912,FJMZ,R142
2020-04-16,DITMARS BL-31 S,40.774984,-73.912067,1095,1403,NQ,R095
2020-04-16,DITMAS AVE,40.636150,-73.978179,732,548,F,R420
2020-04-16,DYCKMAN ST,40.860523,-73.925575,1146,1037,1,R036
2020-04-16,DYCKMAN-200 ST,40.865286,-73.926980,599,57,A,R185
2020-04-16,DYRE AVE,40.888244,-73.830850,712,1125,5,R431
2020-04-16,E 143 ST,40.808742,-73.907690,570,752,6,R448
2020-04-16,E 149 ST,40.812104,-73.904085,1966,2476,6,R449
2020-04-16,E 177 ST-PARKCH,40.833246,-73.860805,2283,2728,6,R222
2020-04-16,E 180 ST,40.841882,-73.873551,1349,1404,25,R388
2020-04-16,E TREMONT AVE,40.840097,-73.879774,2472,3200,25,R387
2020-04-16,EAST 105 ST,40.650625,-73.899558,797,1050,L,R376
2020-04-16,EAST BROADWAY,40.713647,-73.990152,2374,2158,F,R257
2020-04-16,EASTERN PKWY,40.672013,-73.964360,116,236,23,R060
2020-04-16,ELDER AVE,40.828894,-73.879559,1157,1553,6,R162
2020-04-16,ELDERTS LANE,40.691320,-73.867135,477,474,JZ,R004
2020-04-16,ELMHURST AVE,40.742445,-73.882005,1019,498,MR,R218
2020-04-16,ESSEX ST,40.718380,-73.987813,2319,2956,FJMZ,R142
2020-04-16,EUCLID AVE,40.675382,-73.872070,1839,885,AC,R200
2020-04-16,FAR ROCKAWAY,40.603983,-73.755383,939,1350,A,R285
2020-04-16,FLATBUSH AVE,40.632836,-73.947642,7584,7095,25,R110
2020-04-16,FLUSHING AVE,40.700244,-73.941658,1313,1242,JM,R377
2020-04-16,FLUSHING AVE,40.700374,-73.950284,544,884,G,R316
2020-04-16,FORDHAM ROAD,40.862803,-73.901034,3644,3044,BD,R112
2020-04-16,FORDHAM ROAD,40.862941,-73.901199,1723,621,4,R119
2020-04-16,FOREST AVE,40.704424,-73.903077,403,418,M,R403
2020-04-16,FOREST HILLS-71,40.721681,-73.844390,6420,5412,EFMR,R141
2020-04-16,FOREST PARKWAY,40.692304,-73.860151,465,297,J,R005
2020-04-16,FRANKLIN AVE,40.670711,-73.958051,1467,1084,2345S,R123
2020-04-16,FRANKLIN AVE,40.681159,-73.956056,1216,2518,ACS,R297
2020-04-16,FRANKLIN ST,40.719323,-74.006953,326,290,1,R343
2020-04-16,FREEMAN ST,40.829966,-73.891876,1574,2196,25,R409
2020-04-16,FRESH POND ROAD,40.706181,-73.895910,650,804,M,R404
2020-04-16,FT HAMILTON PKY,40.631428,-74.005387,840,602,N,R391
2020-04-16,FT HAMILTON PKY,40.640872,-73.994229,540,392,D,R369
2020-04-16,FT HAMILTON PKY,40.650722,-73.975818,456,254,FG,R289
2020-04-16,FULTON ST,40.687130,-73.975346,447,504,G,R318
2020-04-16,FULTON ST,40.709938,-74.007983,19421,23018,2345ACJZ,R028
2020-04-16,GATES AVE,40.689652,-73.922281,776,528,JZ,R380
2020-04-16,GRAHAM AVE,40.714590,-73.944104,1238,1552,L,R249
2020-04-16,GRAND ARMY PLAZ,40.675219,-73.971012,420,239,23,R059
2020-04-16,GRAND AV-NEWTON,40.736998,-73.877242,1248,1185,MR,R254
2020-04-16,GRAND ST,40.711874,-73.940670,1258,1840,L,R250
2020-04-16,GRAND ST,40.718542,-73.994164,1131,1330,BD,R240
2020-04-16,GRAND-30 AVE,40.766843,-73.921423,1050,1114,NQ,R093
2020-04-16,GRANT AVE,40.677107,-73.865376,890,1136,A,R382
2020-04-16,GREENPOINT AVE,40.731324,-73.954425,1462,1524,G,R239
2020-04-16,GREENWOOD-111,40.684364,-73.832181,592,252,A,R355
2020-04-16,GUN HILL ROAD,40.877796,-73.866341,692,753,5,R226
2020-04-16,GUN HILL ROAD,40.877796,-73.866255,1330,1898,25,R364
2020-04-16,HALSEY ST,40.686170,-73.916337,728,510,J,R381
2020-04-16,HALSEY ST,40.695607,-73.904021,1468,1292,L,R266
2020-04-16,HEWES ST,40.706994,-73.953481,264,331,JM,R352
2020-04-16,HIGH ST,40.699316,-73.990474,798,1100,AC,R252
2020-04-16,HOUSTON ST,40.728202,-74.005344,2468,2240,1,R290
2020-04-16,HOWARD BCH-JFK,40.660476,-73.830301,396,140,A,R414
2020-04-16,HOYT ST,40.690545,-73.985065,166,544,23,R456
2020-04-16,HOYT ST,40.690547,-73.985066,378,223,23,R225
2020-04-16,HOYT ST-ASTORIA,40.770426,-73.917614,500,735,NQ,R094
2020-04-16,HOYT/SCHERMER,40.688465,-73.985474,838,1127,ACG,R217
2020-04-16,HUDSON-80 ST,40.679369,-73.858960,892,514,A,R383
2020-04-16,HUNTERS PT AVE,40.742380,-73.948889,487,659,7,R134
2020-04-16,HUNTS POINT AVE,40.820889,-73.890567,2212,2343,6,R146
2020-04-16,INTERVALE-163,40.822172,-73.896747,614,878,25,R407
2020-04-16,INWOOD-207 ST,40.868045,-73.919921,2216,1670,A,R173
2020-04-16,JACKSON AVE,40.816505,-73.907797,789,329,25,R405
2020-04-16,JAMAICA CENTER,40.702131,-73.801110,10726,11934,EJZ,R025
2020-04-16,JAMAICA-179 ST,40.712622,-73.783815,4790,3152,F,R019
2020-04-16,JAMAICA-VAN WYC,40.702566,-73.816859,558,749,E,R342
2020-04-16,JAY ST-METROTEC,40.692182,-73.985935,360,386,R,R089
2020-04-16,JAY ST-METROTEC,40.692338,-73.987342,4892,4766,ACF,R127
2020-04-16,JEFFERSON ST,40.706636,-73.922925,433,218,L,R279
2020-04-16,JFK HOWARD BCH,40.660476,-73.830301,266,298,A,R535
2020-04-16,JFK JAMAICA CT1,40.643942,-73.782356,521,257,E,R536
2020-04-16,JUNCTION BLVD,40.749143,-73.869452,2084,2205,7,R097
2020-04-16,JUNIUS ST,40.663419,-73.902454,517,784,3,R066
2020-04-16,KINGS HIGHWAY,40.603234,-73.972342,774,902,F,R130
2020-04-16,KINGS HIGHWAY,40.603967,-73.980668,526,658,N,R395
2020-04-16,KINGS HIGHWAY,40.608691,-73.957772,5361,5595,BQ,R211
2020-04-16,KINGSBRIDGE RD,40.866974,-73.893485,2674,3246,BD,R155
2020-04-16,KINGSBRIDGE RD,40.867899,-73.897326,1600,1395,4,R161
2020-04-16,KINGSTON AVE,40.669409,-73.942173,491,576,3,R124
2020-04-16,KINGSTON-THROOP,40.679921,-73.940858,1370,2462,C,R199
2020-04-16,KNICKERBOCKER,40.698666,-73.919685,444,540,M,R413
2020-04-16,KOSCIUSZKO ST,40.693329,-73.928826,528,534,J,R379
2020-04-16,LAFAYETTE AVE,40.686170,-73.973908,411,281,C,R283
2020-04-16,LEFFERTS BLVD,40.685975,-73.824713,1071,1128,A,R356
2020-04-16,LEXINGTON AVE,40.762796,-73.967686,3366,3968,456NQR,R051
2020-04-16,LEXINGTON AVE,40.764763,-73.966291,1445,1847,F,R319
2020-04-16,LEXINGTON-53 ST,40.757530,-73.969102,3147,4044,EM6,R017
2020-04-16,LIBERTY AVE,40.674552,-73.896554,446,453,C,R440
2020-04-16,LIVONIA AVE,40.663801,-73.900444,731,715,L,R350
2020-04-16,LONGWOOD AVE,40.816083,-73.896060,822,1220,6,R450
2020-04-16,LORIMER ST,40.703855,-73.947387,450,538,JM,R353
2020-04-16,LORIMER ST,40.713875,-73.951592,850,657,GL,R268
2020-04-16,MAIN ST,40.759578,-73.830056,8458,9476,7,R055
2020-04-16,MARBLE HILL-225,40.874551,-73.909879,763,177,1,R039
2020-04-16,MARCY AVE,40.708377,-73.957751,2206,2948,JMZ,R460
2020-04-16,METROPOLITAN AV,40.711353,-73.889580,432,612,M,R100
2020-04-16,METROPOLITAN AV,40.713875,-73.951592,850,657,GL,R268
2020-04-16,METS-WILLETS PT,40.754622,-73.845625,720,1089,7,R328
2020-04-16,MIDDLETOWN ROAD,40.843635,-73.836687,224,320,6,R427
2020-04-16,MONTROSE AVE,40.707889,-73.940005,610,617,L,R265
2020-04-16,MORGAN AVE,40.706148,-73.933160,519,646,L,R294
2020-04-16,MORRIS PARK,40.854137,-73.860977,253,320,5,R329
2020-04-16,MORRISON AVE,40.829495,-73.874559,1186,1536,6,R120
2020-04-16,MOSHOLU PARKWAY,40.879630,-73.884666,1605,821,4,R133
2020-04-16,MT EDEN AVE,40.844406,-73.914621,1133,1118,4,R308
2020-04-16,MURRAY ST-B'WAY,40.713086,-74.007232,197,126,R,R087
2020-04-16,MYRTLE AVE,40.697266,-73.935692,1399,1614,JMZ,R378
2020-04-16,MYRTLE AVE,40.699707,-73.911810,4566,4498,LM,R137
2020-04-16,MYRTLE-WILLOUGH,40.694568,-73.949046,1196,832,G,R286
2020-04-16,NASSAU AV,40.724608,-73.951271,533,825,G,R256
2020-04-16,NECK ROAD,40.595234,-73.955090,431,127,BQ,R230
2020-04-16,NEPTUNE AVE,40.580992,-73.974531,214,113,F,R426
2020-04-16,NEREID AVE,40.898382,-73.854389,528,353,25,R444
2020-04-16,NEVINS ST,40.688269,-73.980453,2376,3112,2345,R056
2020-04-16,NEW LOTS AVE,40.658748,-73.899472,926,1377,L,R375
2020-04-16,NEW LOTS AVE,40.666252,-73.884087,1335,1693,3,R069
2020-04-16,NEW UTRECHT AVE,40.625419,-73.996632,910,906,ND,R398
2020-04-16,NEWKIRK AVE,40.635059,-73.962793,1136,1232,BQ,R149
2020-04-16,NEWKIRK AVE,40.639961,-73.948352,2708,2210,25,R135
2020-04-16,NORTHERN BLVD,40.752898,-73.905973,1160,1204,MR,R298
2020-04-16,NORWOOD AVE,40.681598,-73.880074,561,752,JZ,R436
2020-04-16,NORWOOD-205 ST,40.874827,-73.878872,2900,2998,D,R157
2020-04-16,NOSTRAND AVE,40.669735,-73.950455,462,658,3,R061
2020-04-16,NOSTRAND AVE,40.680410,-73.950326,3560,5838,AC,R198
2020-04-16,OCEAN PARKWAY,40.576298,-73.968523,796,900,Q,R264
2020-04-16,OXFORD-104 ST,40.681745,-73.837631,203,86,A,R354
2020-04-16,PACIFIC ST,40.684063,-73.977417,3899,4895,BDNQR2345,R057
2020-04-16,PARK PLACE,40.674910,-73.957794,170,290,S,R411
2020-04-16,PARK PLACE,40.713061,-74.008777,1871,1842,23ACE,R029
2020-04-16,PARKSIDE AVE,40.655053,-73.961227,885,954,BQ,R148
2020-04-16,PARSONS BLVD,40.707564,-73.803326,1764,2388,F,R114
2020-04-16,PELHAM BAY PARK,40.852465,-73.828125,1104,951,6,R429
2020-04-16,PELHAM PARKWAY,40.857188,-73.867607,2666,2028,25,R361
2020-04-16,PELHAM PARKWAY,40.858973,-73.855355,358,413,5,R430
2020-04-16,PENNSYLVANIA AV,40.664884,-73.894258,900,607,3,R067
2020-04-16,PRESIDENT ST,40.667879,-73.950648,326,482,25,R277
2020-04-16,PRINCE ST-B'WAY,40.724332,-73.997684,392,692,NR,R086
2020-04-16,PROSPECT AVE,40.665438,-73.992856,397,551,R,R246
2020-04-16,PROSPECT AVE,40.819396,-73.901467,2636,1470,25,R406
2020-04-16,PROSPECT PARK,40.661596,-73.962193,2102,2532,BQS,R196
2020-04-16,QUEENS PLAZA,40.748948,-73.937194,1582,2156,EMR,R140
2020-04-16,QUEENSBORO PLZ,40.750508,-73.940177,919,435,7NQ,R121
2020-04-16,RALPH AVE,40.678815,-73.920801,908,850,C,R438
2020-04-16,RECTOR ST,40.707222,-74.013391,378,312,R,R227
2020-04-16,RECTOR ST,40.707840,-74.013691,310,436,1,R304
2020-04-16,RIT-MANHATTAN,40.761268,-73.964016,390,15,R,R468
2020-04-16,RIT-ROOSEVELT,40.757400,-73.954006,402,69,R,R469
2020-04-16,ROCKAWAY AVE,40.662541,-73.908763,1063,1490,3,R065
2020-04-16,ROCKAWAY AVE,40.678360,-73.911939,1802,1668,C,R439
2020-04-16,ROCKAWAY BLVD,40.680429,-73.843853,2016,724,A,R385
2020-04-16,ROCKAWAY PK 116,40.580454,-73.837459,133,291,AS,R419
2020-04-16,ROCKAWAY PKY,40.646660,-73.901832,575,179,L,R152
2020-04-16,ROOSEVELT AVE,40.746655,-73.891361,9446,8604,EFMR7,R018
2020-04-16,ROOSEVELT IS,40.759123,-73.953266,618,689,F,R259
2020-04-16,SARATOGA AVE,40.661466,-73.916316,1075,1442,3,R064
2020-04-16,SENECA AVE,40.702798,-73.907776,279,325,M,R402
2020-04-16,SHEEPSHEAD BAY,40.586810,-73.954167,2516,2814,BQ,R136
2020-04-16,SHEPHERD AVE,40.674161,-73.880761,522,558,C,R442
2020-04-16,SIMPSON ST,40.824170,-73.893228,2708,1402,25,R408
2020-04-16,SMITH-9 ST,40.673714,-73.996139,625,1102,FG,R270
2020-04-16,SOUTH FERRY,40.703082,-74.012983,1641,1821,R1,R001
2020-04-16,SPRING ST,40.722397,-73.997211,582,1018,6,R322
2020-04-16,SPRING ST,40.726202,-74.003627,722,332,CE,R282
2020-04-16,ST LAWRENCE AVE,40.831500,-73.867623,753,881,6,R245
2020-04-16,STEINWAY ST,40.756864,-73.920736,2030,2478,MR,R238
2020-04-16,STERLING ST,40.662752,-73.950605,598,540,25,R209
2020-04-16,STILLWELL AVE,40.577423,-73.981225,4376,5102,DFNQ,R151
2020-04-16,SUTPHIN BLVD,40.700488,-73.807933,2689,3569,EJZ,R024
2020-04-16,SUTPHIN BLVD,40.705416,-73.810562,914,1006,F,R128
2020-04-16,SUTTER AVE,40.664591,-73.922668,1280,1815,3,R063
2020-04-16,SUTTER AVE,40.669376,-73.902047,630,1170,L,R349
2020-04-16,TREMONT AVE,40.850307,-73.905244,3290,2984,BD,R154
2020-04-16,UNION ST,40.677302,-73.983135,816,1098,R,R231
2020-04-16,UNION TPK-KEW G,40.714444,-73.830979,4204,4904,EF,R158
2020-04-16,UTICA AVE,40.679279,-73.930585,3910,4248,AC,R153
2020-04-16,VAN ALSTON-21ST,40.743973,-73.949876,210,306,G,R360
2020-04-16,VAN SICLEN AVE,40.665405,-73.889451,601,809,3,R068
2020-04-16,VAN SICLEN AVE,40.672786,-73.890438,240,199,C,R441
2020-04-16,VAN SICLEN AVE,40.678018,-73.891726,427,583,JZ,R434
2020-04-16,VAN WYCK BLVD,40.709174,-73.820593,434,303,EF,R255
2020-04-16,VERNON/JACKSON,40.742624,-73.953545,2688,2736,7,R276
2020-04-16,W 4 ST-WASH SQ,40.732251,-74.000559,3496,4658,ABCDEFM,R138
2020-04-16,W 8 ST-AQUARIUM,40.576152,-73.975925,432,376,FQ,R312
2020-04-16,WAKEFIELD-241,40.903085,-73.850591,1220,1624,2,R145
2020-04-16,WALL ST,40.706864,-74.009056,2960,3632,23,R027
2020-04-16,WALL ST,40.707466,-74.011867,2552,2268,45,R043
2020-04-16,WASHINGTON-36 A,40.756977,-73.929373,461,629,NQ,R091
2020-04-16,WESTCHESTER SQ,40.839892,-73.842952,900,1230,6,R107
2020-04-16,WHITEHALL ST,40.703082,-74.012983,3282,3642,R1,R001
2020-04-16,WHITLOCK AVE,40.826508,-73.886425,363,568,6,R325
2020-04-16,WILSON AVE,40.688676,-73.903999,464,502,L,R295
2020-04-16,WINTHROP ST,40.656648,-73.950198,1066,321,25,R451
2020-04-16,WOODHAVEN BLVD,40.693866,-73.851568,1174,722,JZ,R006
2020-04-16,WOODHAVEN BLVD,40.733080,-73.869259,3240,2704,MR,R201
2020-04-16,WOODLAWN ROAD,40.885973,-73.878851,1043,683,4,R052
2020-04-16,WORLD TRADE CTR,40.712557,-74.009807,1871,1842,23ACE,R029
2020-04-16,YORK ST,40.699756,-73.986890,470,453,F,R301
2020-04-16,ZEREGA AVE,40.836460,-73.846471,303,396,6,R326
2020-04-17,1 AVE,40.730901,-73.981719,2874,4718,L,R248
2020-04-17,103 ST,40.790582,-73.947473,2087,2660,6,R180
2020-04-17,103 ST,40.796105,-73.961399,416,423,BC,R314
2020-04-17,103 ST,40.799354,-73.968329,1029,902,1,R191
2020-04-17,103 ST-CORONA,40.749858,-73.862672,2451,2703,7,R208
2020-04-17,104 ST,40.695184,-73.844326,353,186,JZ,R007
2020-04-17,110 ST,40.795066,-73.944297,2864,4220,6,R181
2020-04-17,110 ST-CATHEDRL,40.804032,-73.966742,1960,2024,1,R192
2020-04-17,110 ST-CPN,40.799110,-73.951807,911,1526,23,R323
2020-04-17,111 ST,40.697405,-73.836354,253,185,J,R008
2020-04-17,111 ST,40.751760,-73.855183,1426,1081,7,R310
2020-04-17,116 ST,40.798574,-73.941593,4174,5198,6,R182
2020-04-17,116 ST,40.802098,-73.949625,2726,2748,23,R324
2020-04-17,116 ST,40.805072,-73.954833,1260,2026,BC,R333
2020-04-17,116 ST-COLUMBIA,40.808190,-73.964124,580,537,1,R159
2020-04-17,121 ST,40.700536,-73.828382,323,246,JZ,R009
2020-04-17,125 ST,40.804406,-73.937452,4754,6790,456,R132
2020-04-17,125 ST,40.808076,-73.945906,3440,3462,23,R206
2020-04-17,125 ST,40.811056,-73.952386,7402,9380,ACBD,R102
2020-04-17,125 ST,40.815596,-73.958395,723,1049,1,R034
2020-04-17,135 ST,40.814459,-73.940992,4046,2720,23,R207
2020-04-17,135 ST,40.817902,-73.947644,1428,1692,BC,R332
2020-04-17,137 ST-CITY COL,40.821994,-73.953674,2590,3164,1,R169
2020-04-17,138 ST-3 AVE,40.810512,-73.926165,1461,1439,6,R445
2020-04-17,138 ST-GR CONC,40.813208,-73.929877,585,722,45,R307
2020-04-17,14 ST,40.738007,-73.998381,3082,2578,123FLM,R105
2020-04-17,14 ST,40.740388,-74.002104,1887,1967,ACEL,R175
2020-04-17,14 ST-6 AVE,40.737348,-73.996900,3476,6128,FLM123,R163
2020-04-17,14 ST-UNION SQ,40.734836,-73.990688,39354,48582,LNQR456,R170
2020-04-17,145 ST,40.820402,-73.936315,472,107,3,R344
2020-04-17,145 ST,40.824787,-73.944232,5356,6906,ABCD,R101
2020-04-17,145 ST,40.826426,-73.950412,2260,3130,1,R273
2020-04-17,148 ST-LENOX,40.823877,-73.936443,588,617,3,R345
2020-04-17,149 ST-3 AVE,40.816132,-73.917754,7034,6220,25,R053
2020-04-17,149 ST-GR CONC,40.818429,-73.926927,4608,4634,245,R205
2020-04-17,15 ST-PROSPECT,40.660376,-73.979509,632,508,FG,R241
2020-04-17,155 ST,40.829934,-73.938632,764,603,BD,R315
2020-04-17,155 ST,40.830551,-73.941486,326,415,C,R331
2020-04-17,157 ST,40.833879,-73.944726,2742,2868,1,R193
2020-04-17,161 ST-YANKEE,40.827888,-73.925736,22122,16584,BD4,R195
2020-04-17,163 ST-AMSTERDM,40.835957,-73.939898,525,923,C,R296
2020-04-17,167 ST,40.833773,-73.918430,3306,2090,BD,R104
2020-04-17,167 ST,40.835535,-73.921380,1707,2391,4,R221
2020-04-17,168 ST-BROADWAY,40.840778,-73.940091,8385,7686,1AC,R035
2020-04-17,169 ST,40.710459,-73.793600,1372,2272,F,R115
2020-04-17,170 ST,40.839301,-73.913355,2392,1760,BD,R443
2020-04-17,170 ST,40.840048,-73.917775,1682,1906,4,R243
2020-04-17,174 ST,40.837382,-73.887659,2302,3982,25,R386
2020-04-17,174-175 ST,40.845892,-73.910136,2026,1612,BD,R253
2020-04-17,175 ST,40.847369,-73.939683,2014,1922,A,R126
2020-04-17,176 ST,40.848635,-73.912497,1230,1181,4,R309
2020-04-17,18 AVE,40.607958,-74.001782,492,168,D,R372
2020-04-17,18 AVE,40.620728,-73.990388,458,457,N,R392
2020-04-17,18 AVE,40.629881,-73.977149,1044,1028,F,R242
2020-04-17,18 ST,40.741096,-73.997877,488,634,1,R321
2020-04-17,181 ST,40.849495,-73.933632,1796,2814,1,R260
2020-04-17,181 ST,40.851686,-73.937967,1424,1992,A,R174
2020-04-17,182-183 ST,40.856085,-73.900695,900,641,BD,R237
2020-04-17,183 ST,40.858389,-73.903828,1233,1029,4,R275
2020-04-17,190 ST,40.859022,-73.934190,335,213,A,R280
2020-04-17,191 ST,40.855176,-73.929384,192,281,1,R274
2020-04-17,2 AVE,40.723291,-73.989873,1888,3244,F,R300
2020-04-17,20 AVE,40.604798,-73.998456,533,216,D,R373
2020-04-17,20 AVE,40.617373,-73.985088,280,281,N,R393
2020-04-17,207 ST,40.864653,-73.918719,1033,924,1,R037
2020-04-17,21 ST,40.754100,-73.942580,1385,1424,F,R303
2020-04-17,215 ST,40.869359,-73.915329,252,165,1,R038
2020-04-17,219 ST,40.883767,-73.862736,583,516,25,R365
2020-04-17,22 AVE-BAY PKY,40.620907,-73.975453,174,85,F,R422
2020-04-17,225 ST,40.887887,-73.860505,734,632,25,R366
2020-04-17,23 ST,40.740088,-73.986429,5556,6852,6,R131
2020-04-17,23 ST,40.744071,-73.995624,1788,2212,1,R190
2020-04-17,23 ST,40.745924,-73.998005,3900,3648,CE,R111
2020-04-17,23 ST-5 AVE,40.741006,-73.989315,1424,1296,NR,R083
2020-04-17,23 ST-6 AVE,40.742868,-73.992770,739,723,FM,R203
2020-04-17,23 ST-6 AVE,40.742981,-73.992727,547,913,FM,R453
2020-04-17,231 ST,40.878867,-73.904858,1001,224,1,R040
2020-04-17,233 ST,40.893386,-73.857265,958,606,25,R367
2020-04-17,238 ST,40.884821,-73.900759,531,85,1,R306
2020-04-17,242 ST,40.889185,-73.898549,908,501,1,R117
2020-04-17,25 AVE,40.597873,-73.986955,405,161,D,R399
2020-04-17,25 ST,40.660430,-73.997944,95,427,R,R455
2020-04-17,25 ST,40.660481,-73.998059,387,231,R,R278
2020-04-17,28 ST,40.743095,-73.984251,4407,6378,6,R143
2020-04-17,28 ST,40.747224,-73.993360,1156,1478,1,R272
2020-04-17,28 ST-BROADWAY,40.745574,-73.988682,698,1152,NR,R082
2020-04-17,3 AVE,40.733243,-73.987169,1126,1236,L,R330
2020-04-17,33 ST,40.746119,-73.981826,7728,8764,6,R176
2020-04-17,33 ST/RAWSON ST,40.744558,-73.930993,890,1156,7,R291
2020-04-17,34 ST-HERALD SQ,40.749533,-73.987899,13901,16996,BDFMNQR,R022
2020-04-17,34 ST-HUDSON YD,40.755882,-74.001910,882,1034,7,R072
2020-04-17,34 ST-PENN STA,40.750264,-73.992984,5108,6952,123ACE,R293
2020-04-17,34 ST-PENN STA,40.750329,-73.991096,5196,9440,123,R031
2020-04-17,34 ST-PENN STA,40.752247,-73.993456,15296,23318,ACE,R012
2020-04-17,36 ST,40.655150,-74.003477,1712,1458,DNR,R197
2020-04-17,36 ST,40.752020,-73.928740,614,732,MR,R339
2020-04-17,4 AVE,40.670320,-73.988757,905,1290,DFGMNR,R258
2020-04-17,40 ST-LOWERY ST,40.743778,-73.923998,698,832,7,R261
2020-04-17,42 ST-BRYANT PK,40.754198,-73.984573,4866,5916,BDFM7,R021
2020-04-17,42 ST-GRD CNTRL,40.751849,-73.976945,12196,17217,4567S,R045
2020-04-17,42 ST-PA BUS TE,40.757303,-73.989787,14544,17600,ACENQRS1237,R010
2020-04-17,42 ST-TIMES SQ,40.755905,-73.986504,18934,22648,1237ACENQRS,R032
2020-04-17,45 ST,40.648866,-74.010086,772,674,R,R232
2020-04-17,46 ST,40.756312,-73.913333,2028,2112,MR,R267
2020-04-17,46 ST-BLISS ST,40.743079,-73.918419,2360,2458,7,R223
2020-04-17,47-50 ST-ROCK,40.758652,-73.981311,4767,6291,BDFM,R020
2020-04-17,49 ST-7 AVE,40.760139,-73.984112,2308,3536,NQR,R081
2020-04-17,5 AVE-53 ST,40.760179,-73.975196,776,1108,EM,R015
2020-04-17,5 AVE-59 ST,40.764909,-73.973372,810,688,NQR,R079
2020-04-17,5 AVE-BRYANT PK,40.753824,-73.981966,806,832,7BDFM,R054
2020-04-17,50 ST,40.636232,-73.994765,579,640,D,R234
2020-04-17,50 ST,40.761675,-73.983908,1668,2246,1,R116
2020-04-17,50 ST,40.762439,-73.985989,2012,2110,CE,R188
2020-04-17,51 ST,40.757108,-73.971870,2124,3717,6,R049
2020-04-17,52 ST-LINCOLN,40.744103,-73.912497,483,552,7,R327
2020-04-17,53 ST,40.644959,-74.014034,1222,1614,R,R233
2020-04-17,55 ST,40.631412,-73.995473,394,187,D,R247
2020-04-17,57 ST,40.763625,-73.977449,491,663,F,R302
2020-04-17,57 ST-7 AVE,40.764755,-73.980646,3388,3148,NQR,R080
2020-04-17,59 ST,40.641426,-74.017972,3046,2196,NR,R212
2020-04-17,59 ST,40.762796,-73.967686,6744,8350,456NQR,R051
2020-04-17,59 ST-COLUMBUS,40.768110,-73.981891,12333,11499,1ABCD,R084
2020-04-17,6 AVE,40.737348,-73.996900,869,1532,FLM123,R163
2020-04-17,61 ST/WOODSIDE,40.745623,-73.902969,1428,1824,7,R147
2020-04-17,63 DR-REGO PARK,40.729869,-73.861610,2424,1304,MR,R202
2020-04-17,65 ST,40.749663,-73.898485,285,295,MR,R340
2020-04-17,66 ST-LINCOLN,40.773424,-73.982234,2139,3228,1,R164
2020-04-17,67 AVE,40.726462,-73.852630,1232,752,MR,R219
2020-04-17,68ST-HUNTER COL,40.768143,-73.964016,1724,2190,6,R177
2020-04-17,69 ST-FISK AVE,40.746325,-73.896403,448,604,7,R347
2020-04-17,7 AV-PARK SLOPE,40.666276,-73.980324,767,690,FG,R288
2020-04-17,7 AVE,40.677172,-73.972514,422,522,BQ,R171
2020-04-17,7 AVE-53 ST,40.762877,-73.981590,1182,1998,BDE,R113
2020-04-17,71 ST,40.619588,-73.998842,540,316,D,R370
2020-04-17,72 ST,40.775545,-73.976398,269,344,BC,R281
2020-04-17,72 ST,40.778575,-73.981912,5136,6812,123,R452
2020-04-17,72 ST-2 AVE,40.784318,-73.947152,2385,2518,Q,R570
2020-04-17,74 ST-BROADWAY,40.746655,-73.891361,4900,4562,EFMR7,R018
2020-04-17,75 AVE,40.718477,-73.837223,185,130,EF,R341
2020-04-17,77 ST,40.629702,-74.025514,482,207,R,R214
2020-04-17,77 ST,40.773636,-73.959875,4242,5436,6,R178
2020-04-17,79 ST,40.613513,-74.000645,549,231,D,R371
2020-04-17,79 ST,40.783872,-73.979938,1268,1292,1,R166
2020-04-17,8 AVE,40.635011,-74.011717,580,714,N,R390
2020-04-17,8 AVE,40.740388,-74.002104,1887,1967,ACEL,R175
2020-04-17,8 ST-B'WAY NYU,40.730348,-73.992705,954,958,NR,R085
2020-04-17,81 ST-MUSEUM,40.781435,-73.972149,680,926,BC,R187
