DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF
2020-02-08,STERLING ST,40.662752,-73.950605,3607,2167
2020-02-08,STILLWELL AVE,40.577423,-73.981225,12358,10430
2020-02-08,SUTPHIN BLVD,40.700488,-73.807933,12863,11178
2020-02-08,SUTPHIN BLVD,40.705416,-73.810562,4158,3298
2020-02-08,SUTTER AVE,40.664591,-73.922668,3356,3882
2020-02-08,SUTTER AVE,40.669376,-73.902047,1531,1481
2020-02-08,TOMPKINSVILLE,40.636948,-74.074824,4,0
2020-02-08,TREMONT AVE,40.850307,-73.905244,10248,6436
2020-02-08,UNION ST,40.677302,-73.983135,8966,7176
2020-02-08,UNION TPK-KEW G,40.714444,-73.830979,21884,20070
2020-02-08,UTICA AVE,40.679279,-73.930585,17956,12632
2020-02-08,VAN ALSTON-21ST,40.743973,-73.949876,1013,1183
2020-02-08,VAN SICLEN AVE,40.665405,-73.889451,1420,1604
2020-02-08,VAN SICLEN AVE,40.672786,-73.890438,1631,1479
2020-02-08,VAN SICLEN AVE,40.678018,-73.891726,1476,1566
2020-02-08,VAN WYCK BLVD,40.709174,-73.820593,2427,1256
2020-02-08,VERNON/JACKSON,40.742624,-73.953545,24744,19314
2020-02-08,W 4 ST-WASH SQ,40.732251,-74.000559,50280,62920
2020-02-08,W 8 ST-AQUARIUM,40.576152,-73.975925,2200,1678
2020-02-08,WAKEFIELD-241,40.903085,-73.850591,2662,3067
2020-02-08,WALL ST,40.706864,-74.009056,26448,26980
2020-02-08,WALL ST,40.707466,-74.011867,21712,10972
2020-02-08,WASHINGTON-36 A,40.756977,-73.929373,3719,3701
2020-02-08,WESTCHESTER SQ,40.839892,-73.842952,2534,2779
2020-02-08,WHITEHALL ST,40.703082,-74.012983,23802,23812
2020-02-08,WHITLOCK AVE,40.826508,-73.886425,1001,1194
2020-02-08,WILSON AVE,40.688676,-73.903999,2680,2212
2020-02-08,WINTHROP ST,40.656648,-73.950198,3906,850
2020-02-08,WOODHAVEN BLVD,40.693866,-73.851568,5640,4208
2020-02-08,WOODHAVEN BLVD,40.733080,-73.869259,22030,18928
2020-02-08,WOODLAWN ROAD,40.885973,-73.878851,3700,1127
2020-02-08,WORLD TRADE CTR,40.712557,-74.009807,14149,11942
2020-02-08,YORK ST,40.699756,-73.986890,6529,4129
2020-02-08,ZEREGA AVE,40.836460,-73.846471,1174,1057
2020-02-09,1 AVE,40.730901,-73.981719,10950,12610
2020-02-09,103 ST,40.790582,-73.947473,5378,6313
2020-02-09,103 ST,40.796105,-73.961399,2463,1941
2020-02-09,103 ST,40.799354,-73.968329,6571,3769
2020-02-09,103 ST-CORONA,40.749858,-73.862672,9778,8601
2020-02-09,104 ST,40.695184,-73.844326,1042,559
2020-02-09,110 ST,40.795066,-73.944297,9192,9998
2020-02-09,110 ST-CATHEDRL,40.804032,-73.966742,13426,7938
2020-02-09,110 ST-CPN,40.799110,-73.951807,4435,4840
2020-02-09,111 ST,40.697405,-73.836354,879,537
2020-02-09,111 ST,40.751760,-73.855183,20338,1762
2020-02-09,116 ST,40.798574,-73.941593,14502,10632
2020-02-09,116 ST,40.802098,-73.949625,12462,7158
2020-02-09,116 ST,40.805072,-73.954833,7896,7094
2020-02-09,116 ST-COLUMBIA,40.808190,-73.964124,6086,3447
2020-02-09,121 ST,40.700536,-73.828382,1077,714
2020-02-09,125 ST,40.804406,-73.937452,11615,11939
2020-02-09,125 ST,40.808076,-73.945906,14520,7112
2020-02-09,125 ST,40.811056,-73.952386,30626,33028
2020-02-09,125 ST,40.815596,-73.958395,3528,4099
2020-02-09,135 ST,40.814459,-73.940992,13398,5814
2020-02-09,135 ST,40.817902,-73.947644,6810,5355
2020-02-09,137 ST-CITY COL,40.821994,-73.953674,22166,20108
2020-02-09,138 ST-3 AVE,40.810512,-73.926165,4353,1932
2020-02-09,138 ST-GR CONC,40.813208,-73.929877,877,804
2020-02-09,14 ST,40.738007,-73.998381,24618,14518
2020-02-09,14 ST,40.740388,-74.002104,22926,21240
2020-02-09,14 ST-6 AVE,40.737348,-73.996900,40184,52708
2020-02-09,14 ST-UNION SQ,40.734836,-73.990688,283908,268602
2020-02-09,145 ST,40.820402,-73.936315,1453,178
2020-02-09,145 ST,40.824787,-73.944232,27284,30574
2020-02-09,145 ST,40.826426,-73.950412,2,14
2020-02-09,148 ST-LENOX,40.823877,-73.936443,1768,2037
2020-02-09,149 ST-3 AVE,40.816132,-73.917754,17212,8104
2020-02-09,149 ST-GR CONC,40.818429,-73.926927,9822,7246
2020-02-09,15 ST-PROSPECT,40.660376,-73.979509,6738,4734
2020-02-09,155 ST,40.829934,-73.938632,1880,1291
2020-02-09,155 ST,40.830551,-73.941486,2169,2018
2020-02-09,157 ST,40.833879,-73.944726,72,52
2020-02-09,161 ST-YANKEE,40.827888,-73.925736,53202,31686
2020-02-09,163 ST-AMSTERDM,40.835957,-73.939898,3249,3418
2020-02-09,167 ST,40.833773,-73.918430,7246,3106
2020-02-09,167 ST,40.835535,-73.921380,4061,4755
2020-02-09,168 ST-BROADWAY,40.840778,-73.940091,33168,20079
2020-02-09,169 ST,40.710459,-73.793600,6370,6510
2020-02-09,170 ST,40.839301,-73.913355,6244,4536
2020-02-09,170 ST,40.840048,-73.917775,3962,3482
2020-02-09,174 ST,40.837382,-73.887659,4962,6604
2020-02-09,174-175 ST,40.845892,-73.910136,4544,2938
2020-02-09,175 ST,40.847369,-73.939683,16992,10916
2020-02-09,176 ST,40.848635,-73.912497,2574,1943
2020-02-09,18 AVE,40.607958,-74.001782,3244,854
2020-02-09,18 AVE,40.620728,-73.990388,2144,2088
2020-02-09,18 AVE,40.629881,-73.977149,4830,4182
2020-02-09,18 ST,40.741096,-73.997877,6210,4726
2020-02-09,181 ST,40.849495,-73.933632,1,1
2020-02-09,181 ST,40.851686,-73.937967,14808,15734
2020-02-09,182-183 ST,40.856085,-73.900695,1481,1078
2020-02-09,183 ST,40.858389,-73.903828,2826,1965
2020-02-09,190 ST,40.859022,-73.934190,1809,371
2020-02-09,191 ST,40.855176,-73.929384,0,1
2020-02-09,2 AVE,40.723291,-73.989873,23446,20978
2020-02-09,20 AVE,40.604798,-73.998456,2570,708
2020-02-09,20 AVE,40.617373,-73.985088,1737,1701
2020-02-09,207 ST,40.864653,-73.918719,990,212
2020-02-09,21 ST,40.754100,-73.942580,3508,2062
2020-02-09,215 ST,40.869359,-73.915329,608,1119
2020-02-09,219 ST,40.883767,-73.862736,1449,960
2020-02-09,22 AVE-BAY PKY,40.620907,-73.975453,875,372
2020-02-09,225 ST,40.887887,-73.860505,1250,957
2020-02-09,23 ST,40.740088,-73.986429,34116,33696
2020-02-09,23 ST,40.744071,-73.995624,14908,13940
2020-02-09,23 ST,40.745924,-73.998005,19365,12474
2020-02-09,23 ST-5 AVE,40.741006,-73.989315,16384,9158
2020-02-09,23 ST-6 AVE,40.742868,-73.992770,6565,5792
2020-02-09,23 ST-6 AVE,40.742981,-73.992727,5467,6002
2020-02-09,231 ST,40.878867,-73.904858,2098,188
2020-02-09,233 ST,40.893386,-73.857265,2021,925
2020-02-09,238 ST,40.884821,-73.900759,1060,129
2020-02-09,242 ST,40.889185,-73.898549,1668,756
2020-02-09,25 AVE,40.597873,-73.986955,2411,705
2020-02-09,25 ST,40.660430,-73.997944,389,1130
2020-02-09,25 ST,40.660481,-73.998059,1414,600
2020-02-09,28 ST,40.743095,-73.984251,23202,24576
2020-02-09,28 ST,40.747224,-73.993360,10656,8518
2020-02-09,28 ST-BROADWAY,40.745574,-73.988682,10656,13184
2020-02-09,3 AVE,40.733243,-73.987169,4292,4068
2020-02-09,33 ST,40.746119,-73.981826,38396,35904
2020-02-09,33 ST/RAWSON ST,40.744558,-73.930993,3046,3208
2020-02-09,34 ST-HERALD SQ,40.749533,-73.987899,121635,120385
2020-02-09,34 ST-HUDSON YD,40.755882,-74.001910,9074,9640
2020-02-09,34 ST-PENN STA,40.750264,-73.992984,42090,36394
2020-02-09,34 ST-PENN STA,40.750329,-73.991096,38924,56204
2020-02-09,34 ST-PENN STA,40.752247,-73.993456,151586,151923
2020-02-09,36 ST,40.655150,-74.003477,6709,5296
2020-02-09,36 ST,40.752020,-73.928740,3182,2996
2020-02-09,4 AVE,40.670320,-73.988757,6634,6500
2020-02-09,40 ST-LOWERY ST,40.743778,-73.923998,4118,4106
2020-02-09,42 ST-BRYANT PK,40.754198,-73.984573,42333,48456
2020-02-09,42 ST-GRD CNTRL,40.751849,-73.976945,93382,92423
2020-02-09,42 ST-PA BUS TE,40.757303,-73.989787,115471,106355
2020-02-09,42 ST-TIMES SQ,40.755905,-73.986504,177119,165586
2020-02-09,45 ST,40.648866,-74.010086,3769,2551
2020-02-09,46 ST,40.756312,-73.913333,11754,12051
2020-02-09,46 ST-BLISS ST,40.743079,-73.918419,12254,11428
2020-02-09,47-50 ST-ROCK,40.758652,-73.981311,44619,48966
2020-02-09,49 ST-7 AVE,40.760139,-73.984112,43500,33896
2020-02-09,5 AVE-53 ST,40.760179,-73.975196,9414,13724
2020-02-09,5 AVE-59 ST,40.764909,-73.973372,14400,10966
2020-02-09,5 AVE-BRYANT PK,40.753824,-73.981966,8036,7012
2020-02-09,50 ST,40.636232,-73.994765,1686,1544
2020-02-09,50 ST,40.761675,-73.983908,21726,21560
2020-02-09,50 ST,40.762439,-73.985989,17546,14008
2020-02-09,51 ST,40.757108,-73.971870,19842,20502
2020-02-09,52 ST-LINCOLN,40.744103,-73.912497,3111,3475
2020-02-09,53 ST,40.644959,-74.014034,4636,5183
2020-02-09,55 ST,40.631412,-73.995473,1040,528
2020-02-09,57 ST,40.763625,-73.977449,8080,8396
2020-02-09,57 ST-7 AVE,40.764755,-73.980646,26856,15708
2020-02-09,59 ST,40.641426,-74.017972,10056,6866
2020-02-09,59 ST,40.762796,-73.967686,41026,41502
2020-02-09,59 ST-COLUMBUS,40.768110,-73.981891,101118,90816
2020-02-09,6 AVE,40.737348,-73.996900,10046,13177
2020-02-09,61 ST/WOODSIDE,40.745623,-73.902969,7830,8170
2020-02-09,63 DR-REGO PARK,40.729869,-73.861610,13140,6182
2020-02-09,65 ST,40.749663,-73.898485,1878,1924
2020-02-09,66 ST-LINCOLN,40.773424,-73.982234,35718,32385
2020-02-09,67 AVE,40.726462,-73.852630,6562,4088
2020-02-09,68ST-HUNTER COL,40.768143,-73.964016,6588,6432
2020-02-09,69 ST-FISK AVE,40.746325,-73.896403,3015,3542
2020-02-09,7 AV-PARK SLOPE,40.666276,-73.980324,5947,3601
2020-02-09,7 AVE,40.677172,-73.972514,3,12
2020-02-09,7 AVE-53 ST,40.762877,-73.981590,15436,17194
2020-02-09,71 ST,40.619588,-73.998842,2758,1025
2020-02-09,72 ST,40.775545,-73.976398,4507,4256
2020-02-09,72 ST,40.778575,-73.981912,43480,45814
2020-02-09,72 ST-2 AVE,40.784318,-73.947152,10847,8880
2020-02-09,74 ST-BROADWAY,40.746655,-73.891361,27877,24436
2020-02-09,75 AVE,40.718477,-73.837223,1084,341
2020-02-09,77 ST,40.629702,-74.025514,2194,965
2020-02-09,77 ST,40.773636,-73.959875,19966,22844
2020-02-09,79 ST,40.613513,-74.000645,3010,1031
2020-02-09,79 ST,40.783872,-73.979938,16568,9162
2020-02-09,8 AVE,40.635011,-74.011717,7945,8436
2020-02-09,8 AVE,40.740388,-74.002104,22926,21240
2020-02-09,8 ST-B'WAY NYU,40.730348,-73.992705,18504,15394
2020-02-09,81 ST-MUSEUM,40.781435,-73.972149,13136,9850
2020-02-09,82 ST-JACKSON H,40.747647,-73.883786,8207,10098
2020-02-09,86 ST,40.592676,-73.978243,1435,1960
2020-02-09,86 ST,40.622715,-74.028368,9612,8758
2020-02-09,86 ST,40.779485,-73.955541,36996,44106
2020-02-09,86 ST,40.785822,-73.968952,8168,8922
2020-02-09,86 ST,40.788844,-73.975990,27786,31563
2020-02-09,86 ST-2 AVE,40.777891,-73.951787,12550,8643
2020-02-09,9 AVE,40.646343,-73.994551,2939,3340
2020-02-09,9 ST,40.670320,-73.988757,6634,6500
2020-02-09,90 ST-ELMHURST,40.748541,-73.876791,8496,4396
2020-02-09,96 ST,40.785822,-73.950970,6342,2745
2020-02-09,96 ST,40.791654,-73.964682,8228,8908
2020-02-09,96 ST,40.793880,-73.972363,38466,42850
2020-02-09,96 ST-2 AVE,40.768799,-73.958424,7930,6083
2020-02-09,ALABAMA AVE,40.677107,-73.898871,1072,1196
2020-02-09,ALLERTON AVE,40.865481,-73.867393,2380,1207
2020-02-09,AQUEDUCT TRACK,40.668221,-73.834026,1099,137
2020-02-09,AQUEDUCT-N CNDT,40.668234,-73.834058,221,908
2020-02-09,ASTOR PLACE,40.730056,-73.991042,19720,21222
2020-02-09,ATLANTIC AVE,40.675496,-73.902819,585,341
2020-02-09,ATLANTIC AVE,40.684063,-73.977417,77937,78003
2020-02-09,AVE H,40.629164,-73.961678,0,20
2020-02-09,AVE I,40.625305,-73.975732,792,506
2020-02-09,AVE J,40.625028,-73.960819,1,12
2020-02-09,AVE M,40.617568,-73.959360,0,3
2020-02-09,AVE N,40.615174,-73.974166,3372,1542
2020-02-09,AVE P,40.609147,-73.972986,1341,694
2020-02-09,AVE U,40.596065,-73.973329,1427,395
2020-02-09,AVE U,40.597482,-73.979359,2383,2445
2020-02-09,AVE U,40.599307,-73.955916,2211,1369
2020-02-09,AVE X,40.589547,-73.974295,1461,809
2020-02-09,BAY 50 ST,40.588879,-73.983629,1262,192
2020-02-09,BAY PARKWAY,40.601898,-73.993821,4138,4199
2020-02-09,BAY PKY-22 AVE,40.612006,-73.982009,6264,5386
2020-02-09,BAY RIDGE AVE,40.634945,-74.023411,3618,2362
2020-02-09,BAY RIDGE-95 ST,40.616624,-74.030964,4480,3194
2020-02-09,BAYCHESTER AVE,40.878656,-73.838596,1053,304
2020-02-09,BEACH 105 ST,40.583542,-73.826430,34,57
2020-02-09,BEACH 25 ST,40.600138,-73.761520,574,817
2020-02-09,BEACH 36 ST,40.595381,-73.768194,371,468
2020-02-09,BEACH 44 ST,40.593214,-73.776433,254,379
2020-02-09,BEACH 60 ST,40.592334,-73.788493,754,716
2020-02-09,BEACH 67 ST,40.590867,-73.797011,778,646
2020-02-09,BEACH 90 ST,40.588032,-73.813684,231,256
2020-02-09,BEACH 98 ST,40.585514,-73.820143,88,109
2020-02-09,BEDFORD AVE,40.717241,-73.956614,12291,6284
2020-02-09,BEDFORD PARK BL,40.873026,-73.886919,5996,4352
2020-02-09,BEDFORD PARK BL,40.873399,-73.890084,2049,2208
2020-02-09,BEDFORD/NOSTRAN,40.689636,-73.953459,9228,6584
2020-02-09,BEEBE-39 AVE,40.753076,-73.932710,1358,1439
2020-02-09,BERGEN ST,40.680801,-73.975132,5342,4516
2020-02-09,BERGEN ST,40.686154,-73.990881,14889,20532
2020-02-09,BEVERLEY ROAD,40.643982,-73.964510,5,10
2020-02-09,BEVERLY ROAD,40.645089,-73.948975,2373,639
2020-02-09,BLEECKER ST,40.725665,-73.995645,9441,3654
2020-02-09,BOROUGH HALL/CT,40.692404,-73.990151,39152,33508
2020-02-09,BOTANIC GARDEN,40.670499,-73.958759,511,1119
2020-02-09,BOWERY,40.720315,-73.994014,3009,2417
2020-02-09,BOWLING GREEN,40.704782,-74.014099,10173,9129
2020-02-09,BOYD-88 ST,40.679857,-73.851492,1,7
2020-02-09,BRIGHTON BEACH,40.577961,-73.961806,8298,5038
2020-02-09,BROAD CHANNEL,40.608693,-73.816068,46,25
2020-02-09,BROAD ST,40.706539,-74.011052,27,147
2020-02-09,BROADWAY,40.706100,-73.950348,3335,3489
2020-02-09,BROADWAY-31 ST,40.761959,-73.925382,5483,5651
2020-02-09,BROADWAY-ENY,40.678848,-73.904139,4480,4577
2020-02-09,BROADWAY/LAFAY,40.725297,-73.996204,27548,39858
2020-02-09,BRONX PARK EAST,40.848797,-73.868465,1061,579
2020-02-09,BROOK AVE,40.808044,-73.919234,1588,5412
2020-02-09,BROOKLYN BRIDGE,40.713159,-74.003917,17410,19782
2020-02-09,BUHRE AVE,40.846817,-73.832545,1282,1497
2020-02-09,BURKE AVE,40.871387,-73.867135,1469,866
2020-02-09,BURNSIDE AVE,40.853390,-73.907733,4298,2893
2020-02-09,BUSHWICK AVE,40.682558,-73.905501,879,810
2020-02-09,CANAL ST,40.718233,-74.000323,3340,1180
2020-02-09,CANAL ST,40.718697,-74.000977,39930,28936
2020-02-09,CANAL ST,40.720852,-74.005237,18730,19134
2020-02-09,CANAL ST,40.722819,-74.006267,4270,4976
2020-02-09,CARROLL ST,40.680231,-73.994980,8910,5654
2020-02-09,CASTLE HILL AVE,40.834255,-73.851222,2621,3565
2020-02-09,CATHEDRL-110 ST,40.800637,-73.958201,8384,4802
2020-02-09,CENTRAL AVE,40.697673,-73.927131,3720,4024
2020-02-09,CHAMBERS ST,40.713159,-74.003917,17410,19782
2020-02-09,CHAMBERS ST,40.714330,-74.008563,21806,17878
2020-02-09,CHAMBERS ST,40.715436,-74.009335,5602,6156
2020-02-09,CHAUNCEY ST,40.682867,-73.910480,2056,1114
2020-02-09,CHRISTOPHER ST,40.733405,-74.002898,13632,11478
2020-02-09,CHURCH AVE,40.644039,-73.979541,11388,8814
2020-02-09,CHURCH AVE,40.650494,-73.962836,2,22
2020-02-09,CHURCH AVE,40.650843,-73.949575,5084,1596
2020-02-09,CLARK ST,40.697356,-73.992888,3052,2142
2020-02-09,CLASSON AVE,40.688855,-73.960025,3010,3596
2020-02-09,CLEVELAND ST,40.679938,-73.884687,1284,1729
2020-02-09,CLINTON-WASH AV,40.683263,-73.965838,6648,6048
2020-02-09,CLINTON-WASH AV,40.688123,-73.966742,2913,1868
2020-02-09,CORTELYOU ROAD,40.640905,-73.963866,1,1
2020-02-09,CORTLANDT ST,40.710454,-74.011324,14616,12812
2020-02-09,CORTLANDT ST,40.710662,-74.011052,20252,18672
2020-02-09,COURT SQ,40.747029,-73.945370,2490,2534
2020-02-09,COURT SQ,40.747257,-73.945112,9356,8498
2020-02-09,COURT SQ-23 ST,40.747257,-73.945112,4678,4249
2020-02-09,CRESCENT ST,40.683209,-73.873765,2249,2919
2020-02-09,CROWN HTS-UTICA,40.669279,-73.932967,21960,20404
2020-02-09,CYPRESS AVE,40.805737,-73.914471,1406,1506
2020-02-09,CYPRESS HILLS,40.689945,-73.872564,570,398
2020-02-09,DEKALB AVE,40.690612,-73.981848,5455,1956
2020-02-09,DEKALB AVE,40.703839,-73.918440,3445,1162
2020-02-09,DELANCEY ST,40.718380,-73.987813,43162,32940
2020-02-09,DITMARS BL-31 S,40.774984,-73.912067,7080,7324
2020-02-09,DITMAS AVE,40.636150,-73.978179,4256,2848
2020-02-09,DYCKMAN ST,40.860523,-73.925575,211,282
2020-02-09,DYCKMAN-200 ST,40.865286,-73.926980,6461,260
2020-02-09,DYRE AVE,40.888244,-73.830850,1218,1621
2020-02-09,E 143 ST,40.808742,-73.907690,404,742
2020-02-09,E 149 ST,40.812104,-73.904085,2544,4240
2020-02-09,E 177 ST-PARKCH,40.833246,-73.860805,6078,7245
2020-02-09,E 180 ST,40.841882,-73.873551,3073,3038
2020-02-09,E TREMONT AVE,40.840097,-73.879774,6246,5870
2020-02-09,EAST 105 ST,40.650625,-73.899558,1137,1403
2020-02-09,EAST BROADWAY,40.713647,-73.990152,1195762,10318
2020-02-09,EASTERN PKWY,40.672013,-73.964360,2440,3084
2020-02-09,ELDER AVE,40.828894,-73.879559,3173,3910
2020-02-09,ELDERTS LANE,40.691320,-73.867135,1503,1047
2020-02-09,ELMHURST AVE,40.742445,-73.882005,5161,2047
2020-02-09,ESSEX ST,40.718380,-73.987813,21581,16470
2020-02-09,EUCLID AVE,40.675382,-73.872070,10159,2550
2020-02-09,FAR ROCKAWAY,40.603983,-73.755383,1706,1998
2020-02-09,FLATBUSH AVE,40.632836,-73.947642,24543,19713
2020-02-09,FLUSHING AVE,40.700244,-73.941658,5174,3612
2020-02-09,FLUSHING AVE,40.700374,-73.950284,1952,2624
2020-02-09,FORDHAM ROAD,40.862803,-73.901034,10784,7510
2020-02-09,FORDHAM ROAD,40.862941,-73.901199,4678,1284
2020-02-09,FOREST AVE,40.704424,-73.903077,2224,2133
2020-02-09,FOREST HILLS-71,40.721681,-73.844390,29400,16527
2020-02-09,FOREST PARKWAY,40.692304,-73.860151,1675,900
2020-02-09,FRANKLIN AVE,40.670711,-73.958051,5714,4562
2020-02-09,FRANKLIN AVE,40.681159,-73.956056,7432,8276
2020-02-09,FRANKLIN ST,40.719323,-74.006953,4064,2690
2020-02-09,FREEMAN ST,40.829966,-73.891876,4110,4704
2020-02-09,FRESH POND ROAD,40.706181,-73.895910,2764,3359
2020-02-09,FT HAMILTON PKY,40.631428,-74.005387,5706,3938
2020-02-09,FT HAMILTON PKY,40.640872,-73.994229,1957,1402
2020-02-09,FT HAMILTON PKY,40.650722,-73.975818,6540,2684
2020-02-09,FULTON ST,40.687130,-73.975346,3462,3558
2020-02-09,FULTON ST,40.709938,-74.007983,98022,86940
2020-02-09,GATES AVE,40.689652,-73.922281,3980,1860
2020-02-09,GRAHAM AVE,40.714590,-73.944104,6552,5046
2020-02-09,GRAND ARMY PLAZ,40.675219,-73.971012,4844,2373
2020-02-09,GRAND AV-NEWTON,40.736998,-73.877242,7445,6449
2020-02-09,GRAND ST,40.711874,-73.940670,4160,4290
2020-02-09,GRAND ST,40.718542,-73.994164,16939,12475
2020-02-09,GRAND-30 AVE,40.766843,-73.921423,6103,6091
2020-02-09,GRANT AVE,40.677107,-73.865376,0,0
2020-02-09,GREENPOINT AVE,40.731324,-73.954425,10534,8796
2020-02-09,GREENWOOD-111,40.684364,-73.832181,22,4
2020-02-09,GUN HILL ROAD,40.877796,-73.866341,719,965
2020-02-09,GUN HILL ROAD,40.877796,-73.866255,3578,4255
2020-02-09,HALSEY ST,40.686170,-73.916337,3959,2067
2020-02-09,HALSEY ST,40.695607,-73.904021,6028,4748
2020-02-09,HEWES ST,40.706994,-73.953481,2808,2555
2020-02-09,HIGH ST,40.699316,-73.990474,7662,10508
2020-02-09,HOUSTON ST,40.728202,-74.005344,17708,15832
2020-02-09,HOWARD BCH-JFK,40.660476,-73.830301,1748,186
2020-02-09,HOYT ST,40.690545,-73.985065,1434,2619
2020-02-09,HOYT ST,40.690547,-73.985066,2761,1411
2020-02-09,HOYT ST-ASTORIA,40.770426,-73.917614,3572,3957
2020-02-09,HOYT/SCHERMER,40.688465,-73.985474,6858,6550
2020-02-09,HUDSON-80 ST,40.679369,-73.858960,6,100
2020-02-09,HUNTERS PT AVE,40.742380,-73.948889,771,849
2020-02-09,HUNTS POINT AVE,40.820889,-73.890567,4384,4624
2020-02-09,INTERVALE-163,40.822172,-73.896747,1365,1800
2020-02-09,INWOOD-207 ST,40.868045,-73.919921,16300,11330
2020-02-09,JACKSON AVE,40.816505,-73.907797,2555,623
2020-02-09,JAMAICA CENTER,40.702131,-73.801110,22020,20866
2020-02-09,JAMAICA-179 ST,40.712622,-73.783815,11998,6424
2020-02-09,JAMAICA-VAN WYC,40.702566,-73.816859,1499,1804
2020-02-09,JAY ST-METROTEC,40.692182,-73.985935,2684,2494
2020-02-09,JAY ST-METROTEC,40.692338,-73.987342,24984,18244
2020-02-09,JEFFERSON ST,40.706636,-73.922925,4195,1098
2020-02-09,JFK HOWARD BCH,40.660476,-73.830301,2086,2182
2020-02-09,JFK JAMAICA CT1,40.643942,-73.782356,8887,6211
2020-02-09,JUNCTION BLVD,40.749143,-73.869452,10492,9091
2020-02-09,JUNIUS ST,40.663419,-73.902454,1020,1432
2020-02-09,KINGS HIGHWAY,40.603234,-73.972342,4702,4510
2020-02-09,KINGS HIGHWAY,40.603967,-73.980668,2620,3209
2020-02-09,KINGS HIGHWAY,40.608691,-73.957772,13044,14253
2020-02-09,KINGSBRIDGE RD,40.866974,-73.893485,7622,8322
2020-02-09,KINGSBRIDGE RD,40.867899,-73.897326,4124,2600
2020-02-09,KINGSTON AVE,40.669409,-73.942173,2814,2656
2020-02-09,KINGSTON-THROOP,40.679921,-73.940858,7012,8416
2020-02-09,KNICKERBOCKER,40.698666,-73.919685,3828,4286
2020-02-09,KOSCIUSZKO ST,40.693329,-73.928826,3240,1354
2020-02-09,LAFAYETTE AVE,40.686170,-73.973908,2587,1665
2020-02-09,LEFFERTS BLVD,40.685975,-73.824713,2,9
2020-02-09,LEXINGTON AVE,40.762796,-73.967686,20513,20751
2020-02-09,LEXINGTON AVE,40.764763,-73.966291,5848,7276
2020-02-09,LEXINGTON-53 ST,40.757530,-73.969102,16660,21590
2020-02-09,LIBERTY AVE,40.674552,-73.896554,1134,885
2020-02-09,LIVONIA AVE,40.663801,-73.900444,1213,1116
2020-02-09,LONGWOOD AVE,40.816083,-73.896060,614,1410
2020-02-09,LORIMER ST,40.703855,-73.947387,4120,3184
2020-02-09,LORIMER ST,40.713875,-73.951592,10551,6826
2020-02-09,MAIN ST,40.759578,-73.830056,1100,2290
2020-02-09,MARBLE HILL-225,40.874551,-73.909879,1067,339
2020-02-09,MARCY AVE,40.708377,-73.957751,19894,18260
2020-02-09,METROPOLITAN AV,40.711353,-73.889580,1150,1496
2020-02-09,METROPOLITAN AV,40.713875,-73.951592,10551,6826
2020-02-09,METS-WILLETS PT,40.754622,-73.845625,0,24
2020-02-09,MIDDLETOWN ROAD,40.843635,-73.836687,567,699
2020-02-09,MONTROSE AVE,40.707889,-73.940005,2571,1777
2020-02-09,MORGAN AVE,40.706148,-73.933160,3408,2005
2020-02-09,MORRIS PARK,40.854137,-73.860977,598,813
2020-02-09,MORRISON AVE,40.829495,-73.874559,2844,3351
2020-02-09,MOSHOLU PARKWAY,40.879630,-73.884666,3486,1284
2020-02-09,MT EDEN AVE,40.844406,-73.914621,2238,1797
2020-02-09,MURRAY ST-B'WAY,40.713086,-74.007232,1747,985
2020-02-09,MYRTLE AVE,40.697266,-73.935692,7521,6079
2020-02-09,MYRTLE AVE,40.699707,-73.911810,17624,13692
2020-02-09,MYRTLE-WILLOUGH,40.694568,-73.949046,6466,4060
2020-02-09,NASSAU AV,40.724608,-73.951271,5728,6178
2020-02-09,NECK ROAD,40.595234,-73.955090,1369,481
2020-02-09,NEPTUNE AVE,40.580992,-73.974531,787,363
2020-02-09,NEREID AVE,40.898382,-73.854389,1285,731
2020-02-09,NEVINS ST,40.688269,-73.980453,9250,9908
2020-02-09,NEW LOTS AVE,40.658748,-73.899472,1625,2079
2020-02-09,NEW LOTS AVE,40.666252,-73.884087,2352,2885
2020-02-09,NEW UTRECHT AVE,40.625419,-73.996632,4972,4224
2020-02-09,NEWKIRK AVE,40.635059,-73.962793,1,4
2020-02-09,NEWKIRK AVE,40.639961,-73.948352,7090,5346
2020-02-09,NORTHERN BLVD,40.752898,-73.905973,5714,6066
2020-02-09,NORWOOD AVE,40.681598,-73.880074,1416,1820
2020-02-09,NORWOOD-205 ST,40.874827,-73.878872,7930,7558
2020-02-09,NOSTRAND AVE,40.669735,-73.950455,2133,2365
2020-02-09,NOSTRAND AVE,40.680410,-73.950326,17956,17236
2020-02-09,OCEAN PARKWAY,40.576298,-73.968523,2462,1524
2020-02-09,OXFORD-104 ST,40.681745,-73.837631,0,1
2020-02-09,PACIFIC ST,40.684063,-73.977417,25979,26001
2020-02-09,PARK PLACE,40.674910,-73.957794,690,920
2020-02-09,PARK PLACE,40.713061,-74.008777,10903,8939
2020-02-09,PARKSIDE AVE,40.655053,-73.961227,0,3
2020-02-09,PARSONS BLVD,40.707564,-73.803326,5588,5650
2020-02-09,PELHAM BAY PARK,40.852465,-73.828125,2586,2031
2020-02-09,PELHAM PARKWAY,40.857188,-73.867607,7828,4484
